ID,Q,SA,LA,Source_doc,Source_text,longitud_ref,chunk_relevante,similitud_max,respuesta_con_rag,respuesta_sin_rag,chunk_rec_1_id,chunk_rec_1_doc,chunk_rec_1_texto,chunk_rec_1_sim,chunk_rec_2_id,chunk_rec_2_doc,chunk_rec_2_texto,chunk_rec_2_sim,chunk_rec_3_id,chunk_rec_3_doc,chunk_rec_3_texto,chunk_rec_3_sim
Q_108,Where are the bars located?,One is in Building 690 and the other in Building 696.,The bar are located in Building 690 and the other in Building 696.,DOC_009,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696.",105,DOC_009_chunk_0011,1.0,The bars are located in Building 690 and Building 696.,"I'm sorry, but as an AI language model, I do not have access to real-time information or specific details about the location of bars in any particular city or country. However, I can tell you that bars typically operate during nighttime hours and may be found in various locations such as urban areas, suburbs, or even rural settings depending on local regulations and preferences.",DOC_009_chunk_0011,DOC_009,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696. The bars are open until 8:00 p.m. At lunchtime, a different daily menu is offered at very affordable prices.",0.8213609457015991,DOC_009_chunk_0007,DOC_009,". Depending on the chosen location, the spaces have different services such as a projector, public address system, computers, internet access, amd so on.",0.7632022500038147,DOC_009_chunk_0004,DOC_009,"We offer locker rentals so you can have exclusive use of them for the entire academic year. Lockers are located in both buildings: Building 690: in the lobby of Tower 4 and in the Faculty's central hallway, next to the bar. Building 696: on the main floor next to the study rooms, and on the second floor. The rental costs 11€ per academic year (regardless of when it is requested), and you must provide your own lock",0.7531787157058716
Q_109,Until what time are the bars open?,8:00 PM.,The bar service are open until 8:00 PM.,DOC_009,"The bars are open until 8:00 p.m. At lunchtime, a different daily menu is offered at very affordable prices.",108,DOC_009_chunk_0011,1.0,The bars are open until 8:00 p.m.,"I'm sorry, but as an AI language model, I do not have access to real-time information about specific establishments or their operating hours. Therefore, I cannot provide you with the exact closing time for any particular bar. It's best to check the official website or social media pages of the establishment in question for up-to-date information on its operating hours.",DOC_009_chunk_0011,DOC_009,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696. The bars are open until 8:00 p.m. At lunchtime, a different daily menu is offered at very affordable prices.",0.8617067337036133,DOC_009_chunk_0002,DOC_009,". To access them, you must identify yourself as a member of the University. During the academic term, the labs are open from 8:00 AM to 9:00 PM. When they are not being used for instructional activities, an open-access computer lab for the Faculty's students is available in each of the three areas.",0.7895961403846741,DOC_009_chunk_0009,DOC_009,"On weekends and holidays, only members of the UB community may access the library. Users who have access to the CRAI Economics and Business Library with their ID card: All members of the UB university community: faculty, students, PTGAS, and UB Alumni. All members of Catalan public universities and the National Library of Catalonia can access the library under the agreement signed within the framework of the CSUC",0.7616695761680603
Q_110,When does the scholarship application period usually take place?,The application period usually runs from late March to mid-May each year.,The scholarship application period usually runs from late March to mid-May each year.,DOC_010,The scholarship application period is scheduled to run from late March to mid-May each year. ,93,DOC_010_chunk_0001,1.0,The scholarship application period typically runs from late March to mid-May each year.,"The exact dates for the scholarship application period can vary depending on the specific program or institution, but typically it occurs during the fall semester when students are preparing to start their academic year.",DOC_010_chunk_0001,DOC_010,"The scholarship application period is scheduled to run from late March to mid-May each year. The scholarship must be applied for within the established timeframe using the Generalitat form available on the AGAUR website. Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. List the programs you consider most likely",0.8785297870635986,DOC_001_chunk_0006,DOC_001,"Internships, both curricular and extracurricular, must be carried out within the academic period for which the enrollment is valid. Under no circumstances may they be extended or extend beyond the end of the official academic year of the Faculty and the University of Barcelona. This usually runs from September 15 of one year to September 14 of the following year.",0.8174105286598206,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8152945041656494
Q_111,Where must students submit the scholarship application?,On the AGAUR website.,Students must apply to the scholarship using the Generalitat form available on the AGAUR website.,DOC_010,The scholarship must be applied for within the established timeframe using the Generalitat form available on the AGAUR website.,127,DOC_010_chunk_0001,1.0,"Students must apply for the scholarship using the Generalitat form available on the AGAUR website during the scholarship application period, which runs from late March to mid-May each year.",Students must submit their scholarship applications to the relevant department or office within their university.,DOC_010_chunk_0001,DOC_010,"The scholarship application period is scheduled to run from late March to mid-May each year. The scholarship must be applied for within the established timeframe using the Generalitat form available on the AGAUR website. Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. List the programs you consider most likely",0.8411839008331299,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8146777153015137,DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.8135083913803101
Q_112,What should students do if they are unsure about what they will study when applying for the scholarship?,They should still apply within the deadline and list the programs they consider most likely.,"If they are unsure about what to study, they should still apply the scholarship within the deadline and list the programs they consider most likely.",DOC_010,"Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. List the programs you consider most likely.",168,DOC_010_chunk_0001,1.0,"Students should list the programs they consider most likely before applying for the scholarship, as uncertainty about future studies does not disqualify them from consideration.",Students should research various programs to understand their eligibility criteria and requirements before applying for scholarships.,DOC_010_chunk_0001,DOC_010,"The scholarship application period is scheduled to run from late March to mid-May each year. The scholarship must be applied for within the established timeframe using the Generalitat form available on the AGAUR website. Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. List the programs you consider most likely",0.8290778994560242,DOC_010_chunk_0002,DOC_010,". List the programs you consider most likely. In September, the form will reopen and, if necessary, you can modify your choices.",0.8247361779212952,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8106738328933716
Q_113,Can students modify their study choices after submitting the scholarship application?,"Yes, in September.","Yes, in September the form reopens and students can modify their study choices if necessary.",DOC_010,"Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. List the programs you consider most likely. In September, the form will reopen and, if necessary, you can modify your choices.",251,DOC_010_chunk_0002,1.0,"Yes, students can modify their study choices after submitting the scholarship application as long as they do not cancel their enrollment or withdraw from their studies before the specified deadline.",I'm not aware of any specific policy regarding whether students can change their study choices once they have submitted a scholarship application. It's best to check directly with the university or relevant department for official guidelines.,DOC_010_chunk_0002,DOC_010,". List the programs you consider most likely. In September, the form will reopen and, if necessary, you can modify your choices.",0.8347158432006836,DOC_010_chunk_0011,DOC_010,"You are considered to be in breach of your obligation if you: Cancel your enrollment or withdraw from your studies and have not submitted the final year project, which is not a course on the Study Plan, within two years from the date of the scholarship award decision. In either of these cases, you will have to return all awarded aid. (including the tuition scholarship).",0.8297691345214844,DOC_002_chunk_0008,DOC_002,"If undertaking extracurricular internships, the student cannot close their file or request their bachelor's/master's/postgraduate degree until the internship end date has passed.",0.8185312151908875
Q_114,What does the tuition scholarship cover?,It consists of an exemption from the public fee for academic services for credits enrolled for the first time.,The tuition scholarship cover an exemption from the public fee for academic services for credits enrolled for the first time.,DOC_010,The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call.,191,DOC_010_chunk_0003,1.0,"The tuition scholarship covers an exemption from the public fee for academic services for credits enrolled for the first time, as per the conditions set forth in the call.",Tuition scholarships typically cover the cost of tuition fees for students pursuing higher education.,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8369881510734558,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8353516459465027,DOC_010_chunk_0008,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. These requirements will not apply for obtaining the tuition scholarship",0.8212814927101135
Q_115,What is the minimum amount for the variable scholarship?,60 euros.,The minimum variable amount is €60.,DOC_010,"Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships.",169,DOC_010_chunk_0004,1.0,The minimum amount for the variable scholarship is €60.,"As an expert in statistics from the Faculty of Economics and Business at the University of Barcelona, I can confirm that there isn't any specific information provided about the minimum amount for a variable scholarship. The details regarding such scholarships would typically be outlined in the official guidelines or application materials issued by educational institutions offering them.",DOC_010_chunk_0004,DOC_010,". Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships. Fixed amounts: For income: €1,700. For residency: €2,700. For academic excellence: between €50 and €125.",0.8686453104019165,DOC_010_chunk_0007,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350). Those who enroll in 30 to 47 credits only receive the minimum variable award.,0.8390397429466248,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8367788195610046
Q_116,Which factors determine the variable scholarship amount?,"It depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry.","The variable amount depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry.",DOC_010,"Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships.",169,DOC_010_chunk_0004,1.0,"The variable scholarship amount depends on the family income, your grade point average, and the total budget allocated by the Ministry.","The variable scholarship amount is determined by various factors such as academic performance, extracurricular activities, financial need, and personal achievements.",DOC_010_chunk_0004,DOC_010,". Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships. Fixed amounts: For income: €1,700. For residency: €2,700. For academic excellence: between €50 and €125.",0.8607727289199829,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8524236679077148,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8339894413948059
Q_117,What fixed scholarship amounts can students receive?,"Students may receive €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence.","Students may receive a fixed scholarship of €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence.",DOC_010,"Fixed amounts: For income: €1,700. For residency: €2,700. For academic excellence: between €50 and €125.",104,DOC_010_chunk_0004,1.0,"Students can receive either the fixed income amount of €1,700 or the fixed residency amount of €2,700.","Students in Spain may be eligible for various fixed scholarships based on their academic performance, financial need, or other criteria set by educational institutions or government programs. These scholarships typically come with specific conditions such as maintaining certain grades or completing a particular program duration.",DOC_010_chunk_0004,DOC_010,". Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships. Fixed amounts: For income: €1,700. For residency: €2,700. For academic excellence: between €50 and €125.",0.8669065237045288,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8616142272949219,DOC_010_chunk_0007,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350). Those who enroll in 30 to 47 credits only receive the minimum variable award.,0.8360620737075806
Q_118,How many credits must a student enroll in to be eligible for a scholarship?,30 credits.,Students must enroll in at least 30 credits to be eligible for a scholarship.,DOC_010,"If you enroll in fewer than 30 credits, you are not eligible for a scholarship for the current or the following academic year.",126,DOC_010_chunk_0005,1.0,"To be eligible for a scholarship, a student must enroll in at least 30 credits.","To be eligible for a scholarship, a student typically needs to enroll in a certain number of credits that varies depending on the specific program or institution's requirements.",DOC_010_chunk_0005,DOC_010,"If you enroll in fewer than 30 credits, you are not eligible for a scholarship for the current or the following academic year. (If you are pursuing a dual degree, the minimum number of credits is half of a full course load).",0.88572758436203,DOC_007_chunk_0003,DOC_007,"Enrollment and retention conditions from the second year of admission and for first-year students who have previously taken, in whole or in part, other official university studies at any university: The student may enroll in a minimum of 18 credits (unless fewer are needed to complete the program) and a maximum of 60",0.8478046655654907,DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.8452730774879456
Q_119,Who receives the tuition scholarship?,Everyone who is awarded the scholarship receives the tuition scholarship.,Everyone who is awarded the scholarship receives the tuition scholarship.,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship.,73,DOC_010_chunk_0006,1.0,Those who are awarded the scholarship receive the tuition scholarship.,"I'm sorry, but I cannot provide an accurate answer to that question as it is not clear who ""you"" refers to in this context. Could you please clarify or rephrase your query?",DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8559591770172119,DOC_010_chunk_0008,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. These requirements will not apply for obtaining the tuition scholarship",0.8253792524337769,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8186289072036743
Q_120,Who can receive the academic excellence scholarship?,Only students enrolled in full-time studies.,Only students enrolled in full-time studies can receive the academic excellence scholarship.,DOC_010,The academic excellence scholarship is only for full-time studies. ,67,DOC_010_chunk_0006,1.0,Only those in threshold 1 can receive the academic excellence scholarship.,"The academic excellence scholarship is typically awarded to students who demonstrate exceptional academic performance, leadership qualities, or potential for future success in their field of study.",DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.879673957824707,DOC_011_chunk_0002,DOC_011,The decree of the Government of Catalonia establishing the prices for the provision of academic services states that students who have been awarded an honors distinction or an extraordinary prize in upper secondary education or higher-level vocational training are entitled to full exemption from public fees for all credits in which they enroll for the first time during the first year of their official university studies.,0.8147496581077576,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.7950971126556396
Q_121,Which income threshold allows students to receive the fixed income amount?,Only students in income threshold 1.,Only students in income threshold 1 can receive the fixed amount.,DOC_010,Only those in threshold 1 can receive the fixed income amount. ,63,DOC_010_chunk_0006,1.0,Threshold 1 allows students to receive the fixed income amount.,The fixed income amount is typically provided to students whose annual household income does not exceed a certain threshold set by the government or educational institution.,DOC_010_chunk_0007,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350). Those who enroll in 30 to 47 credits only receive the minimum variable award.,0.8533666729927063,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8531332015991211,DOC_010_chunk_0004,DOC_010,". Variable amount. It can be: Minimum: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships. Fixed amounts: For income: €1,700. For residency: €2,700. For academic excellence: between €50 and €125.",0.8406409621238708
Q_122,What scholarship components can students in income threshold 2 receive?,They receive the residency amount and the variable amount.,Studnets in income threshold 2 can receive the residency amount and the variable amount.,DOC_010,Those in threshold 2 only receive the residency amount and the variable amount. ,80,DOC_010_chunk_0006,1.0,Students in income threshold 2 can receive the residency amount and the variable amount as scholarships.,"Students in income threshold 2 may be eligible for various scholarships offered by their university or government programs, which could include financial aid, grants, bursaries, or specific funding opportunities tailored to meet their educational needs.",DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8494481444358826,DOC_010_chunk_0003,DOC_010,The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call. Variable amount,0.8305028676986694,DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.8103313446044922
Q_123,What scholarship amounts can students enrolled in 48 to 59 credits receive?,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350).,142,DOC_010_chunk_0007,1.0,Students enrolled in 48 to 59 credits can receive either the fixed income-based award of €350 or the fixed residency-based award of €350.,Students enrolled in 48 to 59 credits may be eligible for scholarships ranging from €100 to €200 per semester.,DOC_010_chunk_0007,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350). Those who enroll in 30 to 47 credits only receive the minimum variable award.,0.837243914604187,DOC_010_chunk_0005,DOC_010,"If you enroll in fewer than 30 credits, you are not eligible for a scholarship for the current or the following academic year. (If you are pursuing a dual degree, the minimum number of credits is half of a full course load).",0.8267688155174255,DOC_007_chunk_0004,DOC_007,". Students are considered part-time when they enroll in between 18 and 45 credits, and full-time when they enroll in between 46 and 60 credits. Exceptionally, and when justified, the Head of Studies, by express resolution, may authorize enrollment of more than 60 credits, up to a maximum of 78 credits per academic year",0.8236016035079956
Q_124,What scholarship amount do students enrolled in 30 to 47 credits receive?,They only receive the minimum variable award.,Students enrolled in 30 to 47 credits only receive the minimum variable award.,DOC_010,Those who enroll in 30 to 47 credits only receive the minimum variable award.,77,DOC_010_chunk_0007,1.0,Students enrolled in 30 to 47 credits receive the minimum variable award.,"I'm sorry, but as an AI language model, I do not have access to specific information about scholarships for individual students or their enrollment levels. However, universities typically offer different types of scholarships based on various criteria such as academic performance, financial need, extracurricular activities, etc., which can vary widely depending on the institution's policies and funding sources. To get accurate information about scholarships for your specific situation, it would be best to consult directly with the university's financial aid office or visit their website for detailed scholarship opportunities and eligibility requirements.",DOC_010_chunk_0005,DOC_010,"If you enroll in fewer than 30 credits, you are not eligible for a scholarship for the current or the following academic year. (If you are pursuing a dual degree, the minimum number of credits is half of a full course load).",0.8433959484100342,DOC_010_chunk_0007,DOC_010,Partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350). Those who enroll in 30 to 47 credits only receive the minimum variable award.,0.8359702825546265,DOC_007_chunk_0002,DOC_007,". If they have enrolled in 30 credits, by the end of the first year they must have passed at least 6 credits to remain in the degree program.",0.8151721358299255
Q_125,What is required for non-EU applicants to be eligible for the scholarship?,They must have a residence permit in Spain (NIE or TIE).,They must have a residence permit in Spain (NIE or TIE) to apyly for the scholarship.,DOC_010,"If you are not a citizen of the Union, you must have a residence permit in Spain, i.e., an NIE/TIE (Foreign Identification Card). A study permit is not valid.",158,DOC_010_chunk_0009,1.0,"Non-EU applicants are required to have a residence permit in Spain, specifically an NIE/TIE (Foreign Identification Card), which must be obtained before applying for the scholarship.","Non-EU applicants must meet specific eligibility criteria set by the university or scholarship provider, which typically includes academic performance, language proficiency, and sometimes financial need assessments.",DOC_010_chunk_0008,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. These requirements will not apply for obtaining the tuition scholarship",0.8699988126754761,DOC_010_chunk_0009,DOC_010,". These requirements will not apply for obtaining the tuition scholarship.  If you are not a citizen of the Union, you must have a residence permit in Spain, i.e., an NIE/TIE (Foreign Identification Card). A study permit is not valid. This requirement must be met as of December 31 of the year preceding the call.",0.8488240242004395,DOC_004_chunk_0002,DOC_004,. One of the requirements to participate in the exchange programs is to have an NIE or DNI.,0.8169135451316833
Q_126,What nationality requirement must scholarship applicants meet?,They must be Spanish citizens or nationals of a European Union member state.,They must be Spanish citizens or nationals of a European Union member state to apply for the scholarship.,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. ",285,DOC_010_chunk_0008,1.0,"Scholarship applicants must be a Spanish citizen or hold the nationality of a member state of the European Union, or if not EU citizens, they must have a residence permit in Spain, specifically an NIE/TIE (Foreign Identification Card), meeting these requirements as of December 31 of the year preceding the call.","Scholarship applicants typically need to demonstrate financial need or academic merit, but there is no specific nationality requirement for most scholarships offered in higher education institutions globally.",DOC_010_chunk_0008,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. These requirements will not apply for obtaining the tuition scholarship",0.8622081875801086,DOC_010_chunk_0009,DOC_010,". These requirements will not apply for obtaining the tuition scholarship.  If you are not a citizen of the Union, you must have a residence permit in Spain, i.e., an NIE/TIE (Foreign Identification Card). A study permit is not valid. This requirement must be met as of December 31 of the year preceding the call.",0.8407067656517029,DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.8209748864173889
Q_127,Can a student apply for the scholarship if they already hold a degree of the same or higher level?,"No, they cannot apply.","No, they cannot apply for the scholarship if they already hold a degree of an equal or higher level.",DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. ",241,DOC_010_chunk_0010,1.0,"No, a student cannot apply for the scholarship if they already hold a degree of the same or higher level as required by the scholarship application criteria.","Yes, a student can apply for the scholarship even if they already have a degree of the same or higher level, as long as their qualifications meet the specific requirements outlined in the application process.",DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.8541154861450195,DOC_008_chunk_0007,DOC_008,"The student who does not meet the conditions for continuation must withdraw from the bachelor's degree, the master's degree, or the dual-degree program in which they were enrolled. To be able to continue their studies, they must submit a request to the dean or director of the center.",0.8345521688461304,DOC_010_chunk_0005,DOC_010,"If you enroll in fewer than 30 credits, you are not eligible for a scholarship for the current or the following academic year. (If you are pursuing a dual degree, the minimum number of credits is half of a full course load).",0.8318638801574707
Q_128,What academic requirement must second-year students meet to receive the scholarship?,They must pass at least 65% of the credits they enrolled in.,They must pass at least 65% of the credits they enrolled in to receive the scholarship.,DOC_010,"Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",149,DOC_010_chunk_0010,1.0,"To be eligible for the tuition scholarship and the other amounts, second-year students and above must pass 65% of the credits they have enrolled in.",Second-year students must pass their final exams in order to be eligible for the scholarship.,DOC_010_chunk_0010,DOC_010,"Not hold, at the time of applying for the scholarship, a degree of a level equal to or higher than the level of studies for which the scholarship is being requested.  Meet the other academic and financial requirements specified in the call. 
Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",0.836578369140625,DOC_010_chunk_0006,DOC_010,Everyone who is awarded the scholarship receives the tuition scholarship. The academic excellence scholarship is only for full-time studies. Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.,0.8160473704338074,DOC_010_chunk_0008,DOC_010,"General requirements: Be a Spanish citizen or hold the nationality of a member state of the European Union. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain. These requirements will not apply for obtaining the tuition scholarship",0.8037674427032471
Q_129,What happens if a student cancels their enrollment or withdraws from studies without completing the final year project within two years?,"They must return all awarded aid, including the tuition scholarship.","If a student cancels their enrollment or withdraws from studies without completing the final year project within two years, they must return all awarded aid, including the tuition scholarship.",DOC_010,"You are considered to be in breach of your obligation if you: Cancel your enrollment or withdraw from your studies and have not submitted the final year project, which is not a course on the Study Plan, within two years from the date of the scholarship award decision. In either of these cases, you will have to return all awarded aid. (including the tuition scholarship).",372,DOC_010_chunk_0011,1.0,"If a student cancels their enrollment or withdraws from studies without submitting the final year project within two years from the date of the scholarship award decision, they will have to return all awarded aid, including the tuition scholarship.","If a student cancels their enrollment or withdraws from studies before completing the final year project within two years, they may face penalties such as failing to graduate on time or having to repeat certain courses, depending on the institution's policies.",DOC_010_chunk_0011,DOC_010,"You are considered to be in breach of your obligation if you: Cancel your enrollment or withdraw from your studies and have not submitted the final year project, which is not a course on the Study Plan, within two years from the date of the scholarship award decision. In either of these cases, you will have to return all awarded aid. (including the tuition scholarship).",0.8869485259056091,DOC_008_chunk_0007,DOC_008,"The student who does not meet the conditions for continuation must withdraw from the bachelor's degree, the master's degree, or the dual-degree program in which they were enrolled. To be able to continue their studies, they must submit a request to the dean or director of the center.",0.8535658121109009,DOC_008_chunk_0005,DOC_008,"Withdrawal from Studies. A student is considered to have withdrawn from a bachelor's degree, a university master's degree, or a dual-degree program at the bachelor's or master's level when two consecutive academic years have passed without enrollment. If a student has withdrawn from the program or the dual-degree track after having passed some credits, they may apply for readmission to the dean's office.",0.8513612747192383
